id,name,slug,short_description,description,category,subcategory,library,price,currency,compare_at_price,image,gallery_images,product_type,file_format,compatibility,benefits,includes,features,faqs,tags,gumroad_url,gumroad_product_id,gumroad_permalink,featured,status,seo_title,seo_description,updated_at,order
PS-05093,Stolen Fine Art Brushstroke Micro-Texture Authenticator Tools,stolen-fine-art-brushstroke-micro-texture-authenticator-tools,Analyzing microscopic pixel textures to flag sophisticated art forgeries that fool human experts.,"This structured skill pack focuses on one thing: analyzing microscopic pixel textures to flag sophisticated art forgeries that fool human experts. It turns that task into a clear intake → process → output routine you can run with any modern chat AI, so the same job comes out consistent every time.

Inside you will find the intake sheet, the full prompt chain, a worked example, and review checklists that catch the usual mistakes before you share the result. Adapt them to your context and the same process works again and again.

No subscriptions, no retraining, no special software. Open the pack in any chat assistant you already use, follow the numbered steps, and reuse the templates as often as you like. It is built to be edited to your exact context.","Forensic Science, Archaeology & Antiquities Tracking",Stolen Fine Art Brushstroke Micro-Texture Authenticator Tools,6.txt,21,USD,28,images/products/stolen-fine-art-brushstroke-micro-texture-authenticator-tools.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Purpose-built for stolen Fine Art Brushstroke Micro-Texture Authenticator Tools — the process maps directly to the real task|Copy-paste prompts you can adapt to your context|Intake-to-output routine with review checkpoints|Reusable templates that keep results consistent,Intake & context sheet for stolen Fine Art Brushstroke Micro-Texture Authenticator Tools|Step-by-step prompt sequence|Worked example in the field|Output & review checklist for stolen Fine Art Brushstroke Micro-Texture Authenticator Tools|Quick-reference card (one page),"() => 'Designed to run in any modern chat AI'|() => 'Formatted for copy-paste, easy to edit'|() => 'Instant delivery via Gumroad'","Do I need special software?::No. The pack works in ChatGPT, Claude, Gemini, or any chat assistant you already use.
Is this an AI model?::No — it is a structured skill pack (prompts, templates, checklists) that makes your existing assistant better at this task.
What exactly do I get?::The full pack as Markdown + PDF, delivered instantly after checkout, with a license to use and adapt it.","stolen|ine|rushstroke|icro|exture|ocean,chemical|ai|skill",https://YOUR_GUMROAD_USERNAME.gumroad.com/l/stolen-fine-art-brushstroke-micro-texture-authenticator-tools,,,FALSE,published,Stolen Fine Art Brushstroke Micro-Texture Authenticator Tools,Analyzing microscopic pixel textures to flag sophisticated art forgeries that fool human experts.,9/1/2026,492
PS-05094,Archaeological Buried Structure Lidar Density Filter Tools,archaeological-buried-structure-lidar-density-filter-tools,Stripping surface tree and soil data from laser elevation maps to reveal outlines of hidden ancient cities.,"Purpose-built around stripping surface tree and soil data from laser elevation maps to reveal outlines of hidden ancient cities, this pack gives you a repeatable, step-by-step way to brief your AI assistant, work through the task, and land on a review-ready result instead of starting from a blank prompt each time.

Everything inside is copy-paste ready: a short intake checklist, a step-by-step prompt sequence, a worked example in your field, and adaptable output templates. The AI does the heavy lifting from your brief, while the structure keeps the result focused and auditable.

You keep full control throughout — the assistant proposes, you decide. The pack ships as Markdown + PDF, is DRM-free, and works in ChatGPT, Claude, Gemini, or your own tooling. One-time purchase, instant delivery, yours to keep and adapt.","Forensic Science, Archaeology & Antiquities Tracking",Archaeological Buried Structure Lidar Density Filter Tools,6.txt,18,USD,,images/products/archaeological-buried-structure-lidar-density-filter-tools.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Purpose-built for archaeological Buried Structure Lidar Density Filter Tools — the process maps directly to the real task|Copy-paste prompts you can adapt to your context|Intake-to-output routine with review checkpoints|Reusable templates that keep results consistent,Intake & context sheet for archaeological Buried Structure Lidar Density Filter Tools|Step-by-step prompt sequence|Worked example in the field|Output & review checklist for archaeological Buried Structure Lidar Density Filter Tools|Quick-reference card (one page),"() => 'Designed to run in any modern chat AI'|() => 'Formatted for copy-paste, easy to edit'|() => 'Instant delivery via Gumroad'","Do I need special software?::No. The pack works in ChatGPT, Claude, Gemini, or any chat assistant you already use.
Is this an AI model?::No — it is a structured skill pack (prompts, templates, checklists) that makes your existing assistant better at this task.
What exactly do I get?::The full pack as Markdown + PDF, delivered instantly after checkout, with a license to use and adapt it.","archaeological|uried|tructure|idar|ensity|ocean,chemical|ai|skill",https://YOUR_GUMROAD_USERNAME.gumroad.com/l/archaeological-buried-structure-lidar-density-filter-tools,,,FALSE,published,Archaeological Buried Structure Lidar Density Filter Tools,Stripping surface tree and soil data from laser elevation maps to reveal outlines of hidden ancient cities.,9/1/2026,493
PS-05095,Ancient Clay Tablet Cuneiform Fragment Text Matchers,ancient-clay-tablet-cuneiform-fragment-text-matchers,Scanning thousands of broken clay pieces to digitally patch together centuries-old legal or trading documents.,"The job here is scanning thousands of broken clay pieces to digitally patch together centuries-old legal or trading documents — and this pack turns it into a dependable workflow. You get a structured prompt sequence, sensible checkpoints, and output templates, all designed to keep your AI assistant on-task and your final result easy to review.

Inside you will find the intake sheet, the full prompt chain, a worked example, and review checklists that catch the usual mistakes before you share the result. Adapt them to your context and the same process works again and again.

No subscriptions, no retraining, no special software. Open the pack in any chat assistant you already use, follow the numbered steps, and reuse the templates as often as you like. It is built to be edited to your exact context.","Forensic Science, Archaeology & Antiquities Tracking",Ancient Clay Tablet Cuneiform Fragment Text Matchers,6.txt,24,USD,,images/products/ancient-clay-tablet-cuneiform-fragment-text-matchers.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Purpose-built for ancient Clay Tablet Cuneiform Fragment Text Matchers — the process maps directly to the real task|Copy-paste prompts you can adapt to your context|Intake-to-output routine with review checkpoints|Reusable templates that keep results consistent,Intake & context sheet for ancient Clay Tablet Cuneiform Fragment Text Matchers|Step-by-step prompt sequence|Worked example in the field|Output & review checklist for ancient Clay Tablet Cuneiform Fragment Text Matchers|Quick-reference card (one page),"() => 'Designed to run in any modern chat AI'|() => 'Formatted for copy-paste, easy to edit'|() => 'Instant delivery via Gumroad'","Do I need special software?::No. The pack works in ChatGPT, Claude, Gemini, or any chat assistant you already use.
Is this an AI model?::No — it is a structured skill pack (prompts, templates, checklists) that makes your existing assistant better at this task.
What exactly do I get?::The full pack as Markdown + PDF, delivered instantly after checkout, with a license to use and adapt it.","ancient|lay|ablet|uneiform|ragment|ocean,chemical|ai|skill",https://YOUR_GUMROAD_USERNAME.gumroad.com/l/ancient-clay-tablet-cuneiform-fragment-text-matchers,,,FALSE,published,Ancient Clay Tablet Cuneiform Fragment Text Matchers,Scanning thousands of broken clay pieces to digitally patch together centuries-old legal or trading documents.,9/1/2026,495
PS-05096,Digital Audio Forensics Echo Location Gunshot Coordinates,digital-audio-forensics-echo-location-gunshot-coordinates,Processing indoor audio recordings to calculate room wall echoes and confirm a shooter's exact physical stance.,"The job here is processing indoor audio recordings to calculate room wall echoes and confirm a shooter's exact physical stance — and this pack turns it into a dependable workflow. You get a structured prompt sequence, sensible checkpoints, and output templates, all designed to keep your AI assistant on-task and your final result easy to review.

Everything inside is copy-paste ready: a short intake checklist, a step-by-step prompt sequence, a worked example in your field, and adaptable output templates. The AI does the heavy lifting from your brief, while the structure keeps the result focused and auditable.

You keep full control throughout — the assistant proposes, you decide. The pack ships as Markdown + PDF, is DRM-free, and works in ChatGPT, Claude, Gemini, or your own tooling. One-time purchase, instant delivery, yours to keep and adapt.","Forensic Science, Archaeology & Antiquities Tracking",Digital Audio Forensics Echo Location Gunshot Coordinates,6.txt,12,USD,16,images/products/digital-audio-forensics-echo-location-gunshot-coordinates.svg,,prompt-pack,Markdown + PDF,ChatGPT · Claude · Gemini,Purpose-built for digital Audio Forensics Echo Location Gunshot Coordinates — the process maps directly to the real task|Copy-paste prompts you can adapt to your context|Intake-to-output routine with review checkpoints|Reusable templates that keep results consistent,Intake & context sheet for digital Audio Forensics Echo Location Gunshot Coordinates|Step-by-step prompt sequence|Worked example in the field|Output & review checklist for digital Audio Forensics Echo Location Gunshot Coordinates|Quick-reference card (one page),"() => 'Designed to run in any modern chat AI'|() => 'Formatted for copy-paste, easy to edit'|() => 'Instant delivery via Gumroad'","Do I need special software?::No. The pack works in ChatGPT, Claude, Gemini, or any chat assistant you already use.
Is this an AI model?::No — it is a structured skill pack (prompts, templates, checklists) that makes your existing assistant better at this task.
What exactly do I get?::The full pack as Markdown + PDF, delivered instantly after checkout, with a license to use and adapt it.","digital|udio|orensics|cho|ocation|ocean,chemical|ai|skill",https://YOUR_GUMROAD_USERNAME.gumroad.com/l/digital-audio-forensics-echo-location-gunshot-coordinates,,,FALSE,published,Digital Audio Forensics Echo Location Gunshot Coordinates,Processing indoor audio recordings to calculate room wall echoes and confirm a shooter's exact physical stance.,9/1/2026,496
PS-05097,Illicit Antiquities Trade Online Marketplace Scraper Systems,illicit-antiquities-trade-online-marketplace-scraper-systems,Crawling dark web networks and online forums to locate looted historical artifacts matching museum theft databases.,"This structured skill pack focuses on one thing: crawling dark web networks and online forums to locate looted historical artifacts matching museum theft databases. It turns that task into a clear intake → process → output routine you can run with any modern chat AI, so the same job comes out consistent every time.

The pack walks you from initial context through to finished output: what to gather first, which prompts to run in order, what to check before you call it done, and how to adapt the templates to your own context. No prompt engineering degree required.

You keep full control throughout — the assistant proposes, you decide. The pack ships as Markdown + PDF, is DRM-free, and works in ChatGPT, Claude, Gemini, or your own tooling. One-time purchase, instant delivery, yours to keep and adapt.","Forensic Science, Archaeology & Antiquities Tracking",Illicit Antiquities Trade Online Marketplace Scraper Systems,6.txt,15,USD,,images/products/illicit-antiquities-trade-online-marketplace-scraper-systems.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Purpose-built for illicit Antiquities Trade Online Marketplace Scraper Systems — the process maps directly to the real task|Copy-paste prompts you can adapt to your context|Intake-to-output routine with review checkpoints|Reusable templates that keep results consistent,Intake & context sheet for illicit Antiquities Trade Online Marketplace Scraper Systems|Step-by-step prompt sequence|Worked example in the field|Output & review checklist for illicit Antiquities Trade Online Marketplace Scraper Systems|Quick-reference card (one page),"() => 'Designed to run in any modern chat AI'|() => 'Formatted for copy-paste, easy to edit'|() => 'Instant delivery via Gumroad'","Do I need special software?::No. The pack works in ChatGPT, Claude, Gemini, or any chat assistant you already use.
Is this an AI model?::No — it is a structured skill pack (prompts, templates, checklists) that makes your existing assistant better at this task.
What exactly do I get?::The full pack as Markdown + PDF, delivered instantly after checkout, with a license to use and adapt it.","illicit|ntiquities|rade|nline|arketplace|ocean,chemical|ai|skill",https://YOUR_GUMROAD_USERNAME.gumroad.com/l/illicit-antiquities-trade-online-marketplace-scraper-systems,,,FALSE,published,Illicit Antiquities Trade Online Marketplace Scraper Systems,Crawling dark web networks and online forums to locate looted historical artifacts matching museum theft databases.,9/1/2026,497
PS-05098,Document Ink Chemical Luminescence Degradation Audits,document-ink-chemical-luminescence-degradation-audits,Analyzing light emission data from old signatures to confirm if a historical document or will was altered recently.,"This structured skill pack focuses on one thing: analyzing light emission data from old signatures to confirm if a historical document or will was altered recently. It turns that task into a clear intake → process → output routine you can run with any modern chat AI, so the same job comes out consistent every time.

Everything inside is copy-paste ready: a short intake checklist, a step-by-step prompt sequence, a worked example in your field, and adaptable output templates. The AI does the heavy lifting from your brief, while the structure keeps the result focused and auditable.

You keep full control throughout — the assistant proposes, you decide. The pack ships as Markdown + PDF, is DRM-free, and works in ChatGPT, Claude, Gemini, or your own tooling. One-time purchase, instant delivery, yours to keep and adapt.","Forensic Science, Archaeology & Antiquities Tracking",Document Ink Chemical Luminescence Degradation Audits,6.txt,27,USD,36,images/products/document-ink-chemical-luminescence-degradation-audits.svg,,prompt-pack,Markdown + PDF,ChatGPT · Claude · Gemini,Purpose-built for document Ink Chemical Luminescence Degradation Audits — the process maps directly to the real task|Copy-paste prompts you can adapt to your context|Intake-to-output routine with review checkpoints|Reusable templates that keep results consistent,Intake & context sheet for document Ink Chemical Luminescence Degradation Audits|Step-by-step prompt sequence|Worked example in the field|Output & review checklist for document Ink Chemical Luminescence Degradation Audits|Quick-reference card (one page),"() => 'Designed to run in any modern chat AI'|() => 'Formatted for copy-paste, easy to edit'|() => 'Instant delivery via Gumroad'","Do I need special software?::No. The pack works in ChatGPT, Claude, Gemini, or any chat assistant you already use.
Is this an AI model?::No — it is a structured skill pack (prompts, templates, checklists) that makes your existing assistant better at this task.
What exactly do I get?::The full pack as Markdown + PDF, delivered instantly after checkout, with a license to use and adapt it.","document|hemical|uminescence|egradation|udits|ocean,chemical|ai|skill",https://YOUR_GUMROAD_USERNAME.gumroad.com/l/document-ink-chemical-luminescence-degradation-audits,,,FALSE,published,Document Ink Chemical Luminescence Degradation Audits,Analyzing light emission data from old signatures to confirm if a historical document or will was altered recently.,9/1/2026,498
PS-05099,Fossil Specimen 3D Internal Bone Density Reconstruction,fossil-specimen-3d-internal-bone-density-reconstruction,Turning industrial CT scans of rock matrices into clean digital models of fragile dinosaur or bird skeletons.,"Purpose-built around turning industrial CT scans of rock matrices into clean digital models of fragile dinosaur or bird skeletons, this pack gives you a repeatable, step-by-step way to brief your AI assistant, work through the task, and land on a review-ready result instead of starting from a blank prompt each time.

The pack walks you from initial context through to finished output: what to gather first, which prompts to run in order, what to check before you call it done, and how to adapt the templates to your own context. No prompt engineering degree required.

You keep full control throughout — the assistant proposes, you decide. The pack ships as Markdown + PDF, is DRM-free, and works in ChatGPT, Claude, Gemini, or your own tooling. One-time purchase, instant delivery, yours to keep and adapt.","Forensic Science, Archaeology & Antiquities Tracking",Fossil Specimen 3D Internal Bone Density Reconstruction,6.txt,27,USD,36,images/products/fossil-specimen-3d-internal-bone-density-reconstruction.svg,,skill-pack,Markdown + PDF,ChatGPT · Claude · Gemini,Purpose-built for fossil Specimen 3D Internal Bone Density Reconstruction — the process maps directly to the real task|Copy-paste prompts you can adapt to your context|Intake-to-output routine with review checkpoints|Reusable templates that keep results consistent,Intake & context sheet for fossil Specimen 3D Internal Bone Density Reconstruction|Step-by-step prompt sequence|Worked example in the field|Output & review checklist for fossil Specimen 3D Internal Bone Density Reconstruction|Quick-reference card (one page),"() => 'Designed to run in any modern chat AI'|() => 'Formatted for copy-paste, easy to edit'|() => 'Instant delivery via Gumroad'","Do I need special software?::No. The pack works in ChatGPT, Claude, Gemini, or any chat assistant you already use.
Is this an AI model?::No — it is a structured skill pack (prompts, templates, checklists) that makes your existing assistant better at this task.
What exactly do I get?::The full pack as Markdown + PDF, delivered instantly after checkout, with a license to use and adapt it.","fossil|pecimen|nternal|one|ensity|ocean,chemical|ai|skill",https://YOUR_GUMROAD_USERNAME.gumroad.com/l/fossil-specimen-3d-internal-bone-density-reconstruction,,,FALSE,published,Fossil Specimen 3D Internal Bone Density Reconstruction,Turning industrial CT scans of rock matrices into clean digital models of fragile dinosaur or bird skeletons.,9/1/2026,499
PS-05100,Historical Shipwreck Cargo Ballast Pattern Solvers,historical-shipwreck-cargo-ballast-pattern-solvers,Processing sonar maps of scattered seafloor stones to reconstruct the exact size and storage layout of lost trading vessels.,"Purpose-built around processing sonar maps of scattered seafloor stones to reconstruct the exact size and storage layout of lost trading vessels, this pack gives you a repeatable, step-by-step way to brief your AI assistant, work through the task, and land on a review-ready result instead of starting from a blank prompt each time.

Inside you will find the intake sheet, the full prompt chain, a worked example, and review checklists that catch the usual mistakes before you share the result. Adapt them to your context and the same process works again and again.

You keep full control throughout — the assistant proposes, you decide. The pack ships as Markdown + PDF, is DRM-free, and works in ChatGPT, Claude, Gemini, or your own tooling. One-time purchase, instant delivery, yours to keep and adapt.","Forensic Science, Archaeology & Antiquities Tracking",Historical Shipwreck Cargo Ballast Pattern Solvers,6.txt,15,USD,,images/products/historical-shipwreck-cargo-ballast-pattern-solvers.svg,,prompt-pack,Markdown + PDF,ChatGPT · Claude · Gemini,Purpose-built for historical Shipwreck Cargo Ballast Pattern Solvers — the process maps directly to the real task|Copy-paste prompts you can adapt to your context|Intake-to-output routine with review checkpoints|Reusable templates that keep results consistent,Intake & context sheet for historical Shipwreck Cargo Ballast Pattern Solvers|Step-by-step prompt sequence|Worked example in the field|Output & review checklist for historical Shipwreck Cargo Ballast Pattern Solvers|Quick-reference card (one page),"() => 'Designed to run in any modern chat AI'|() => 'Formatted for copy-paste, easy to edit'|() => 'Instant delivery via Gumroad'","Do I need special software?::No. The pack works in ChatGPT, Claude, Gemini, or any chat assistant you already use.
Is this an AI model?::No — it is a structured skill pack (prompts, templates, checklists) that makes your existing assistant better at this task.
What exactly do I get?::The full pack as Markdown + PDF, delivered instantly after checkout, with a license to use and adapt it.","historical|hipwreck|argo|allast|attern|ocean,chemical|ai|skill",https://YOUR_GUMROAD_USERNAME.gumroad.com/l/historical-shipwreck-cargo-ballast-pattern-solvers,,,FALSE,published,Historical Shipwreck Cargo Ballast Pattern Solvers,Processing sonar maps of scattered seafloor stones to reconstruct the exact size and storage layout of lost trading vessels.,9/1/2026,500
PS-06007,Livestock mRNA Vaccine Delivery Modeling,livestock-mrna-vaccine-delivery-modeling,Simulating lipid nanoparticle stability in cattle blood streams to optimize automated farm dosing injectors.,"Purpose-built around simulating lipid nanoparticle stability in cattle blood streams to optimize automated farm dosing injectors, this pack gives you a repeatable, step-by-step way to brief your AI assistant, work through the task, and land on a review-ready result instead of starting from a blank prompt each time.

The pack walks you from initial context through to finished output: what to gather first, which prompts to run in order, what to check before you call it done, and how to adapt the templates to your own context. No prompt engineering degree required.

You keep full control throughout — the assistant proposes, you decide. The pack ships as Markdown + PDF, is DRM-free, and works in ChatGPT, Claude, Gemini, or your own tooling. One-time purchase, instant delivery, yours to keep and adapt.","Veterinary Pharmaceuticals, Livestock Genetics & Agri-Biotech",Livestock mRNA Vaccine Delivery Modeling,7.txt,24,USD,,images/products/livestock-mrna-vaccine-delivery-modeling.svg,,prompt-pack,Markdown + PDF,ChatGPT · Claude · Gemini,Purpose-built for livestock mRNA Vaccine Delivery Modeling — the process maps directly to the real task|Copy-paste prompts you can adapt to your context|Intake-to-output routine with review checkpoints|Reusable templates that keep results consistent,Intake & context sheet for livestock mRNA Vaccine Delivery Modeling|Step-by-step prompt sequence|Worked example in the field|Output & review checklist for livestock mRNA Vaccine Delivery Modeling|Quick-reference card (one page),"() => 'Designed to run in any modern chat AI'|() => 'Formatted for copy-paste, easy to edit'|() => 'Instant delivery via Gumroad'","Do I need special software?::No. The pack works in ChatGPT, Claude, Gemini, or any chat assistant you already use.
Is this an AI model?::No — it is a structured skill pack (prompts, templates, checklists) that makes your existing assistant better at this task.
What exactly do I get?::The full pack as Markdown + PDF, delivered instantly after checkout, with a license to use and adapt it.","livestock|accine|elivery|odeling|agri,biotech|ai|skill",https://YOUR_GUMROAD_USERNAME.gumroad.com/l/livestock-mrna-vaccine-delivery-modeling,,,FALSE,published,Livestock mRNA Vaccine Delivery Modeling,Simulating lipid nanoparticle stability in cattle blood streams to optimize automated farm dosing injectors.,9/1/2026,501
PS-06008,Canine Genetic Disease Lineage Mapping,canine-genetic-disease-lineage-mapping,Scanning global veterinary DNA registries to flag hereditary cardiac defects before commercial breeding selections.,"The job here is scanning global veterinary DNA registries to flag hereditary cardiac defects before commercial breeding selections — and this pack turns it into a dependable workflow. You get a structured prompt sequence, sensible checkpoints, and output templates, all designed to keep your AI assistant on-task and your final result easy to review.

Inside you will find the intake sheet, the full prompt chain, a worked example, and review checklists that catch the usual mistakes before you share the result. Adapt them to your context and the same process works again and again.

You keep full control throughout — the assistant proposes, you decide. The pack ships as Markdown + PDF, is DRM-free, and works in ChatGPT, Claude, Gemini, or your own tooling. One-time purchase, instant delivery, yours to keep and adapt.","Veterinary Pharmaceuticals, Livestock Genetics & Agri-Biotech",Canine Genetic Disease Lineage Mapping,7.txt,21,USD,,images/products/canine-genetic-disease-lineage-mapping.svg,,prompt-pack,Markdown + PDF,ChatGPT · Claude · Gemini,Purpose-built for canine Genetic Disease Lineage Mapping — the process maps directly to the real task|Copy-paste prompts you can adapt to your context|Intake-to-output routine with review checkpoints|Reusable templates that keep results consistent,Intake & context sheet for canine Genetic Disease Lineage Mapping|Step-by-step prompt sequence|Worked example in the field|Output & review checklist for canine Genetic Disease Lineage Mapping|Quick-reference card (one page),"() => 'Designed to run in any modern chat AI'|() => 'Formatted for copy-paste, easy to edit'|() => 'Instant delivery via Gumroad'","Do I need special software?::No. The pack works in ChatGPT, Claude, Gemini, or any chat assistant you already use.
Is this an AI model?::No — it is a structured skill pack (prompts, templates, checklists) that makes your existing assistant better at this task.
What exactly do I get?::The full pack as Markdown + PDF, delivered instantly after checkout, with a license to use and adapt it.","canine|enetic|isease|ineage|apping|agri,biotech|ai|skill",https://YOUR_GUMROAD_USERNAME.gumroad.com/l/canine-genetic-disease-lineage-mapping,,,FALSE,published,Canine Genetic Disease Lineage Mapping,Scanning global veterinary DNA registries to flag hereditary cardiac defects before commercial breeding selections.,9/1/2026,502
PS-06009,Equine Bone Density Thermal Scans,equine-bone-density-thermal-scans,Processing micro-radiograph scans of racehorse legs to spot stress fractures before they lead to catastrophic track injuries.,"Purpose-built around processing micro-radiograph scans of racehorse legs to spot stress fractures before they lead to catastrophic track injuries, this pack gives you a repeatable, step-by-step way to brief your AI assistant, work through the task, and land on a review-ready result instead of starting from a blank prompt each time.

The pack walks you from initial context through to finished output: what to gather first, which prompts to run in order, what to check before you call it done, and how to adapt the templates to your own context. No prompt engineering degree required.

No subscriptions, no retraining, no special software. Open the pack in any chat assistant you already use, follow the numbered steps, and reuse the templates as often as you like. It is built to be edited to your exact context.","Veterinary Pharmaceuticals, Livestock Genetics & Agri-Biotech",Equine Bone Density Thermal Scans,7.txt,18,USD,,images/products/equine-bone-density-thermal-scans.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Purpose-built for equine Bone Density Thermal Scans — the process maps directly to the real task|Copy-paste prompts you can adapt to your context|Intake-to-output routine with review checkpoints|Reusable templates that keep results consistent,Intake & context sheet for equine Bone Density Thermal Scans|Step-by-step prompt sequence|Worked example in the field|Output & review checklist for equine Bone Density Thermal Scans|Quick-reference card (one page),"() => 'Designed to run in any modern chat AI'|() => 'Formatted for copy-paste, easy to edit'|() => 'Instant delivery via Gumroad'","Do I need special software?::No. The pack works in ChatGPT, Claude, Gemini, or any chat assistant you already use.
Is this an AI model?::No — it is a structured skill pack (prompts, templates, checklists) that makes your existing assistant better at this task.
What exactly do I get?::The full pack as Markdown + PDF, delivered instantly after checkout, with a license to use and adapt it.","equine|one|ensity|hermal|cans|agri,biotech|ai|skill",https://YOUR_GUMROAD_USERNAME.gumroad.com/l/equine-bone-density-thermal-scans,,,FALSE,published,Equine Bone Density Thermal Scans,Processing micro-radiograph scans of racehorse legs to spot stress fractures before they lead to catastrophic track injuries.,9/1/2026,504
PS-06010,Aquaculture Probiotic Water Blend Synthesizers,aquaculture-probiotic-water-blend-synthesizers,Analyzing microbial water counts in shrimp farms to design customized enzyme treatments that prevent bacterial die-offs.,"This structured skill pack focuses on one thing: analyzing microbial water counts in shrimp farms to design customized enzyme treatments that prevent bacterial die-offs. It turns that task into a clear intake → process → output routine you can run with any modern chat AI, so the same job comes out consistent every time.

The pack walks you from initial context through to finished output: what to gather first, which prompts to run in order, what to check before you call it done, and how to adapt the templates to your own context. No prompt engineering degree required.

You keep full control throughout — the assistant proposes, you decide. The pack ships as Markdown + PDF, is DRM-free, and works in ChatGPT, Claude, Gemini, or your own tooling. One-time purchase, instant delivery, yours to keep and adapt.","Veterinary Pharmaceuticals, Livestock Genetics & Agri-Biotech",Aquaculture Probiotic Water Blend Synthesizers,7.txt,27,USD,36,images/products/aquaculture-probiotic-water-blend-synthesizers.svg,,skill-pack,Markdown + PDF,ChatGPT · Claude · Gemini,Purpose-built for aquaculture Probiotic Water Blend Synthesizers — the process maps directly to the real task|Copy-paste prompts you can adapt to your context|Intake-to-output routine with review checkpoints|Reusable templates that keep results consistent,Intake & context sheet for aquaculture Probiotic Water Blend Synthesizers|Step-by-step prompt sequence|Worked example in the field|Output & review checklist for aquaculture Probiotic Water Blend Synthesizers|Quick-reference card (one page),"() => 'Designed to run in any modern chat AI'|() => 'Formatted for copy-paste, easy to edit'|() => 'Instant delivery via Gumroad'","Do I need special software?::No. The pack works in ChatGPT, Claude, Gemini, or any chat assistant you already use.
Is this an AI model?::No — it is a structured skill pack (prompts, templates, checklists) that makes your existing assistant better at this task.
What exactly do I get?::The full pack as Markdown + PDF, delivered instantly after checkout, with a license to use and adapt it.","aquaculture|robiotic|ater|lend|ynthesizers|agri,biotech|ai|skill",https://YOUR_GUMROAD_USERNAME.gumroad.com/l/aquaculture-probiotic-water-blend-synthesizers,,,FALSE,published,Aquaculture Probiotic Water Blend Synthesizers,Analyzing microbial water counts in shrimp farms to design customized enzyme treatments that prevent bacterial die-offs.,9/1/2026,505
PS-06011,Feline Dietary Allergen Elimination Solvers,feline-dietary-allergen-elimination-solvers,Cross-referencing blood biomarker changes against food ingredient logs to design targeted hyper-allergenic pet diets.,"This structured skill pack focuses on one thing: cross-referencing blood biomarker changes against food ingredient logs to design targeted hyper-allergenic pet diets. It turns that task into a clear intake → process → output routine you can run with any modern chat AI, so the same job comes out consistent every time.

Everything inside is copy-paste ready: a short intake checklist, a step-by-step prompt sequence, a worked example in your field, and adaptable output templates. The AI does the heavy lifting from your brief, while the structure keeps the result focused and auditable.

No subscriptions, no retraining, no special software. Open the pack in any chat assistant you already use, follow the numbered steps, and reuse the templates as often as you like. It is built to be edited to your exact context.","Veterinary Pharmaceuticals, Livestock Genetics & Agri-Biotech",Feline Dietary Allergen Elimination Solvers,7.txt,18,USD,24,images/products/feline-dietary-allergen-elimination-solvers.svg,,prompt-pack,Markdown + PDF,ChatGPT · Claude · Gemini,Purpose-built for feline Dietary Allergen Elimination Solvers — the process maps directly to the real task|Copy-paste prompts you can adapt to your context|Intake-to-output routine with review checkpoints|Reusable templates that keep results consistent,Intake & context sheet for feline Dietary Allergen Elimination Solvers|Step-by-step prompt sequence|Worked example in the field|Output & review checklist for feline Dietary Allergen Elimination Solvers|Quick-reference card (one page),"() => 'Designed to run in any modern chat AI'|() => 'Formatted for copy-paste, easy to edit'|() => 'Instant delivery via Gumroad'","Do I need special software?::No. The pack works in ChatGPT, Claude, Gemini, or any chat assistant you already use.
Is this an AI model?::No — it is a structured skill pack (prompts, templates, checklists) that makes your existing assistant better at this task.
What exactly do I get?::The full pack as Markdown + PDF, delivered instantly after checkout, with a license to use and adapt it.","feline|ietary|llergen|limination|olvers|agri,biotech|ai|skill",https://YOUR_GUMROAD_USERNAME.gumroad.com/l/feline-dietary-allergen-elimination-solvers,,,FALSE,published,Feline Dietary Allergen Elimination Solvers,Cross-referencing blood biomarker changes against food ingredient logs to design targeted hyper-allergenic pet diets.,9/1/2026,506
